Database,MDBDir,Path,TableName,FileType,PartitionKey,PartitionValue,SourceURI,DownloadPolicy,ExpectedSHA256,ArchiveType,ArchiveMember,Delimiter,ReaderOptions,SourceProvider,SourceRelease,SourceLicense,CitationURL,SourceNotes,AccessMode,AccessRequirements,ApproxRows,ApproxColumns,DatasetName,SourceComponent,Group,Large
NHANES,remote/nhanes/laboratory,AL_IGE_D.xpt,AL_IGE,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AL_IGE_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Allergen Specific IgE(s) & Total IgE - Serum. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,AMDGYD_D.xpt,AMDGYD,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AMDGYD_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Acrylamide & Glycidamide. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,B12_D.xpt,B12,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/B12_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Vitamin B12. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,BFRPOL_D.xpt,BFRPOL,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BFRPOL_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Brominated Flame Retardants (BFRs) - Pooled Samples. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,BIOPRO_D.xpt,BIOPRO,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BIOPRO_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Standard Biochemistry Profile. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,CARB_D.xpt,CARB,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CARB_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Pesticides - Carbamates & Organophosphorus Metabolites - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,CBC_D.xpt,CBC,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CBC_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Complete Blood Count with 5-Part Differential - Whole Blood. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,CHLMDA_D.xpt,CHLMDA,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CHLMDA_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Chlamydia & Gonorrhea - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,COT_D.xpt,COT,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/COT_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Cotinine - Serum. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,CRP_D.xpt,CRP,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CRP_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,C-Reactive Protein (CRP). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,DOXPOL_D.xpt,DOXPOL,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/DOXPOL_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,EPH_D.xpt,EPH,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/EPH_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Environmental Phenols & Parabens. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,EPP_D.xpt,EPP,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/EPP_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Erythrocyte Protoporphyrin. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,FASTQX_D.xpt,FASTQX,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FASTQX_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Fasting Questionnaire. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,FERTIN_D.xpt,FERTIN,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FERTIN_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Ferritin. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,FETIB_D.xpt,FETIB,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FETIB_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,FOLATE_D.xpt,FOLATE,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/FOLATE_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Folate - RBC & Serum. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,GHB_D.xpt,GHB,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/GHB_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Glycohemoglobin. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,GLU_D.xpt,GLU,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/GLU_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Plasma Fasting Glucose & Insulin. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HCY_D.xpt,HCY,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HCY_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Homocysteine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HDL_D.xpt,HDL,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HDL_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Cholesterol - HDL. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HEPA_D.xpt,HEPA,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPA_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Hepatitis A Antibody. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HEPBD_D.xpt,HEPBD,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPBD_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D: antibody. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HEPB_S_D.xpt,HEPB_S,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPB_S_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Hepatitis B Surface Antibody. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HEPC_D.xpt,HEPC,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HEPC_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Hepatitis C: Confirmed Antibody, RNA (HCV-RNA), & Genotype. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HIV_D.xpt,HIV,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HIV_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HPVSER_D.xpt,HPVSER,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSER_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody – Serum: 4-plex CLIA. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HPVSRM_D.xpt,HPVSRM,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSRM_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Human Papillomavirus (HPV) - Multiplexed 6, 11, 16, 18, 31, 33, 45, 52 & 58 Antibody – Serum: 9-plex CLIA. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HPVSWR_D.xpt,HPVSWR,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HPVSWR_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Roche Linear Array. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,HSV_D.xpt,HSV,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HSV_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Herpes Simplex Virus Type-1 & Type-2. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,IHG_D.xpt,IHG,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/IHG_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Mercury: Inorganic - Blood. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,OGTT_D.xpt,OGTT,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OGTT_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Oral Glucose Tolerance Test. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,OPD_D.xpt,OPD,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/OPD_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PAH_D.xpt,PAH,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PAH_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Polyaromatic Hydrocarbons (PAHs) - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PBCD_D.xpt,PBCD,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PBCD_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Cadmium, Lead, & Total Mercury - Blood. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PCBPOL_D.xpt,PCBPOL,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PCBPOL_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Non-dioxin-like Polychlorinated Biphenyls & Mono-ortho-substituted Polychlorinated Biphenyls - Pooled Samples. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PERNT_D.xpt,PERNT,xpt,survey_cycle,2005-2006,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PERNT_D.xpt,if_missing,,,,,,CDC/NCHS,2005-2006,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
